hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2017,2,156.09,153.18
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2017,3,158.35,155.51
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2017,4,158.48,158.84
traditional,purchase-only,quarterly,MSA,"Hartford-West Hartford-East Hartford, CT",25540,2018,1,156.28,157.66
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1991,2,100.75,100.1
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1991,3,101.15,100.18
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1991,4,101.16,100.6
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1992,1,102.53,102.55
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1992,2,102.54,101.87
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1992,3,103.98,102.96
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1992,4,104.24,103.68
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1993,1,103.94,103.98
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1993,2,104.94,104.23
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1993,3,105.89,104.85
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1993,4,106.16,105.6
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1994,1,105.47,105.54
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1994,2,106.59,105.82
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1994,3,107.64,106.58
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1994,4,106.29,105.77
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1995,1,105.97,106.05
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1995,2,107.3,106.48
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1995,3,107.89,106.83
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1995,4,107.89,107.43
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1996,1,107.94,107.99
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1996,2,109.35,108.45
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1996,3,110.28,109.24
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1996,4,110.57,110.14
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1997,1,110.06,110.06
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1997,2,113.07,112.1
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1997,3,113.51,112.5
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1997,4,114.18,113.77
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1998,1,116.83,116.77
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1998,2,119.45,118.39
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1998,3,122.16,121.16
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1998,4,123.8,123.35
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1999,1,126.04,125.9
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1999,2,129.82,128.69
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1999,3,132.34,131.3
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,1999,4,135.9,135.43
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2000,1,137.26,137.01
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2000,2,140.88,139.68
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2000,3,142.92,141.85
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2000,4,143.81,143.34
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2001,1,146.09,145.7
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2001,2,148.99,147.8
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2001,3,150.79,149.66
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2001,4,151.85,151.44
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2002,1,153.02,152.44
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2002,2,155.15,154
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2002,3,155.93,154.76
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2002,4,157.77,157.44
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2003,1,159.3,158.49
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2003,2,160.51,159.46
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2003,3,161.75,160.47
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2003,4,161.44,161.19
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2004,1,164.4,163.41
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2004,2,165.92,164.97
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2004,3,168.14,166.77
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2004,4,168.19,167.89
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2005,1,171.76,170.78
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2005,2,173.2,172.28
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2005,3,175.57,174.01
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2005,4,178.64,178.26
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2006,1,182.39,181.58
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2006,2,184.37,183.29
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2006,3,188.22,186.45
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2006,4,189.08,188.61
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2007,1,192,191.52
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2007,2,194.9,193.53
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2007,3,197.56,195.58
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2007,4,198.09,197.61
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2008,1,196.02,195.91
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2008,2,195.06,193.35
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2008,3,202.49,200.4
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2008,4,196.73,196.35
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2009,1,194.99,195.14
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2009,2,200.63,198.58
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2009,3,200.43,198.29
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2009,4,199.34,199.16
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2010,1,201.96,202.23
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2010,2,204.79,202.39
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2010,3,203.39,201.32
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2010,4,199.55,199.49
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2011,1,193.57,193.72
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2011,2,203.01,200.57
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2011,3,200.04,198.12
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2011,4,200.68,200.62
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2012,1,205.13,205.18
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2012,2,212.32,209.8
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2012,3,218.11,216.26
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2012,4,220.21,219.88
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2013,1,225.91,225.86
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2013,2,235.58,233.05
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2013,3,238.26,236.33
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2013,4,245.49,244.76
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2014,1,251.76,251.7
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2014,2,258.42,255.82
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2014,3,265.01,263.18
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2014,4,271.51,270.21
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2015,1,267.26,267.08
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2015,2,279.07,276.63
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2015,3,281.07,279.32
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2015,4,283.39,281.61
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2016,1,280.95,280.69
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2016,2,285.14,282.84
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2016,3,289.88,288.39
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2016,4,292,289.77
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2017,1,294.49,294.12
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2017,2,298.89,296.74
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2017,3,298.67,297.21
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2017,4,305.84,303.36
traditional,purchase-only,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2018,1,307.16,306.69
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1991,1,100,100
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1991,2,99.72,99.61
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1991,3,100.42,100.34
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1991,4,101.25,101.43
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1992,1,102.69,102.74
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1992,2,103.87,103.75
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1992,3,104.44,104.33
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1992,4,104.87,105.01
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1993,1,106.43,106.6
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1993,2,107.98,107.8
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1993,3,109.05,108.89
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1993,4,110.07,110.16
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1994,1,110.22,110.55
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1994,2,111.7,111.46
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1994,3,112.77,112.57
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1994,4,113.62,113.65
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1995,1,114.39,114.9
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1995,2,115.13,114.81
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1995,3,117.21,116.97
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1995,4,117.45,117.43
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1996,1,117.33,117.96
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1996,2,120,119.64
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1996,3,120.81,120.56
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1996,4,120.75,120.69
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1997,1,120.09,120.77
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1997,2,122.34,122.01
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1997,3,122.79,122.47
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1997,4,123.08,123.06
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1998,1,123.76,124.41
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1998,2,125.34,125.08
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1998,3,126.23,125.82
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1998,4,128.36,128.41
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1999,1,128.66,129.27
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1999,2,130.97,130.79
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1999,3,132.42,131.86
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,1999,4,133.58,133.77
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2000,1,134.6,135.16
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2000,2,135.83,135.7
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2000,3,138.32,137.6
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2000,4,136.98,137.31
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2001,1,138.77,139.34
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2001,2,139.21,139.06
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2001,3,141.91,141.03
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2001,4,142.44,142.92
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2002,1,143.13,143.81
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2002,2,145.78,145.53
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2002,3,146.7,145.68
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2002,4,145.12,145.65
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2003,1,146.9,147.84
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2003,2,148.27,147.85
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2003,3,149.3,148.13
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2003,4,148.8,149.39
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2004,1,149.55,150.76
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2004,2,152.61,152.08
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2004,3,154.05,152.6
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2004,4,153.75,154.5
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2005,1,152.98,154.39
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2005,2,156.3,155.73
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2005,3,158.02,156.16
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2005,4,158.22,159.31
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2006,1,156.34,157.82
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2006,2,160.62,160
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2006,3,162.58,160.37
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2006,4,158.69,160.19
traditional,purchase-only,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2007,1,158.4,159.8
